9;12;
11.89179;12;10.2443;1.444784;1.205864;1.296674;2.130488;12;12;5.339311;4.751761;12;11.98268;12;1.700993;1.24309;1.229355;1.612641-52.84615;-0.1003618;0;-0.08368316:12;12;12;12;6.150309;6.972303;12;12;1.223837;6.100093;12;12;1.387903;1.106138;1.140315;1.595639;12;12103.9644;0.09247988;0;0.09244412:4.722132;12;12;8.051043;12;7.687717;6.145408;12;12;11.49772;12;4.725006;12;12;8.050028;12;12;6.131158-45.37502;-0.116935;0;0.05846304:5.172146;5.858518;12;12;2.035692;1.727474;1.96575;12;12;2.239058;1.743222;1.859344;11.23242;12;12;5.175467;5.989445;1285.14779;0.1205141;0;-0.05075619:12;12;5.50593;6.775523;12;8.098338;12;12;5.384228;6.590458;5.438219;5.690585;12;2.264403;1.173756;1.050128;1.188886;12159.9927;0.1182705;0;-0.05567132:
11.89179;12;10.2443;1.444784;1.205864;1.296674;2.130488;12;12;5.339311;4.751761;12;11.98268;12;1.700993;1.24309;1.229355;1.612641-52.84615;0;0;0:12;12;12;12;6.150309;6.972303;12;12;1.223837;6.100093;12;12;1.387903;1.106138;1.140315;1.595639;12;12103.9644;0;0;0:4.722132;12;12;8.051043;12;7.687717;6.145408;12;12;11.49772;12;4.725006;12;12;8.050028;12;12;6.131158-45.37502;0;0;0:5.172146;5.858518;12;12;2.035692;1.727474;1.96575;12;12;2.239058;1.743222;1.859344;11.23242;12;12;5.175467;5.989445;1285.14779;0;0;0:12;12;5.50593;6.775523;12;8.098338;12;12;5.384228;6.590458;5.438219;5.690585;12;2.264403;1.173756;1.050128;1.188886;12159.9927;0;0;0:
12;12;12;1.628119;1.234686;1.245157;1.695571;12;12;5.290585;4.732111;12;11.95328;12;1.726938;1.249958;1.230868;1.603479-47.26032;-0.102523;0;-0.085401:12;12;12;12;6.03496;7.672455;12;2.146132;1.198949;6.07995;12;12;1.391099;1.102822;1.132471;1.570015;12;12102.1073;0.09427685;0;0.09431261:4.732852;5.759441;12;8.051939;12;12;6.059385;12;12;11.48825;12;4.703027;12;12;8.023851;12;12;6.121683-42.65983;-0.1192901;0;0.05964518:5.19072;5.634945;12;12;1.894978;1.726008;2.122412;12;12;2.215271;1.73462;1.855673;11.22213;12;12;5.164273;5.951079;1280.43177;0.1229172;0;-0.05176736:12;12;5.44872;12;12;8.163603;12;6.100478;5.501484;6.541538;5.41987;5.688469;12;11.50827;1.185231;1.057083;1.19362;12155.2493;0.1224944;0;-0.05276819:
12;11.55136;12;1.894647;1.276704;1.221788;1.522428;12;12;5.245845;4.713798;12;11.92571;12;1.752721;1.256718;1.232564;1.595577-42.69395;-0.1063576;0;-0.08865434:12;12;12;12;5.961043;12;12;1.958151;1.180449;6.061189;12;12;1.394556;1.099972;1.125432;1.547277;12;12100.5986;0.09796643;0;0.09794557:4.759973;5.396381;12;8.111577;12;12;6.031157;12;12;11.47971;12;4.682576;12;12;7.999366;12;12;6.113145-40.44194;-0.1238943;0;0.06195146:5.294971;5.611025;12;11.17539;1.812763;1.740901;2.329948;12;12;2.192485;1.72628;1.85219;11.21206;12;12;5.153301;5.91407;1276.51724;0.1276372;0;-0.05374274:12;12;5.501425;12;12;8.443801;12;5.668037;5.722878;6.494658;5.401754;5.686451;12;11.52268;1.196846;1.064135;1.198505;12151.3166;0.1270272;0;-0.05529666:
12;11.24174;12;9.844837;1.341286;1.213294;1.408637;12;12;5.1966;4.693349;12;11.89474;12;1.783533;1.264686;1.234787;1.587452-38.03868;-0.08783591;0;-0.073183:12;12;12;12;5.902501;12;12;1.832115;1.163108;6.040247;12;12;1.398993;1.097071;1.117884;1.523108;12;1299.06839;0.0808025;0;0.08082336:4.806287;5.148784;12;8.23742;12;12;6.039772;12;12;11.4705;12;4.659782;12;12;7.971913;12;12;6.103943-38.18232;-0.1022279;0;0.05112416:5.508629;5.724255;12;2.496755;1.751812;1.773617;2.746171;12;12;2.16678;1.71673;1.848258;11.20037;12;12;5.140715;5.87213;1272.46671;0.1063002;0;-0.04203621:12;6.211371;5.66268;12;8.780898;9.18237;12;5.423354;6.178344;6.44174;5.380733;5.684122;12;11.54014;1.210636;1.0725;1.204368;12147.2555;0.1044977;0;-0.04623359:
5.473788;11.3862;12;9.947582;1.44289;1.22066;1.328956;2.386412;12;5.140666;4.669761;12;11.85876;12;1.82205;1.274445;1.237789;1.578962-33.11769;-0.08973259;0;-0.0747779:12;12;12;12;5.857471;12;12;1.732455;1.146298;6.016112;12;12;1.404906;1.094102;1.109588;1.496722;12;1297.45958;0.08264709;0;0.08262789:4.878502;4.955986;12;8.468924;9.370437;12;6.091897;12;12;11.46033;12;4.633543;12;12;7.940107;12;12;6.093768-35.79534;-0.1045014;0;0.05224049:5.9361;6.087829;12;2.166392;1.708468;1.832369;11.09735;12;12;2.137189;1.705597;1.843822;11.18658;12;12;5.125825;5.823376;1268.12173;0.107668;0;-0.0453389:12;5.788472;6.012661;12;8.250815;12;12;5.289623;12;6.38041;5.355656;5.681393;12;11.56206;1.227504;1.082708;1.211597;12142.9056;0.1066284;0;-0.04782954:
5.473788;11.3862;12;9.947582;1.44289;1.22066;1.328956;2.386412;12;5.140666;4.669761;12;11.85876;12;1.82205;1.274445;1.237789;1.578962-33.11769;0;0;0:12;12;12;12;5.857471;12;12;1.732455;1.146298;6.016112;12;12;1.404906;1.094102;1.109588;1.496722;12;1297.45958;0;0;0:4.878502;4.955986;12;8.468924;9.370437;12;6.091897;12;12;11.46033;12;4.633543;12;12;7.940107;12;12;6.093768-35.79534;0;0;0:5.9361;6.087829;12;2.166392;1.708468;1.832369;11.09735;12;12;2.137189;1.705597;1.843822;11.18658;12;12;5.125825;5.823376;1268.12173;0;0;0:12;5.788472;6.012661;12;8.250815;12;12;5.289623;12;6.38041;5.355656;5.681393;12;11.56206;1.227504;1.082708;1.211597;12142.9056;0;0;0:
4.918074;12;12;10.60107;1.603838;1.246621;1.277363;1.807315;12;5.079114;4.643371;12;11.81818;12;1.869511;1.286108;1.241709;1.570546-28.09579;-0.09548998;0;-0.07960016:12;12;12;12;5.828215;12;12;1.652351;1.130635;5.989125;12;12;1.412603;1.091276;1.100834;1.468975;12;1295.82828;0.08781493;0;0.08785272:4.981834;4.805299;12;8.896371;8.618304;12;6.197724;7.110546;12;11.4495;12;4.604251;12;12;7.904335;12;12;6.082941-33.36136;-0.1111498;0;0.0555656:5.942233;12;12;1.964971;1.684386;1.927646;12;12;12;2.104398;1.693091;1.83905;11.1708;12;12;5.108809;5.7687;1263.62269;0.1145722;0;-0.04816434:12;5.591373;6.912795;12;8.058454;12;12;5.257676;5.873608;6.311768;5.326726;5.678293;12;11.58887;1.247515;1.094768;1.220216;2.503968138.4058;0.11296;0;-0.05172446:
4.664244;12;12;12;1.834619;1.286389;1.251964;1.604783;12;5.021523;4.618282;12;11.77926;12;1.919708;1.297955;1.245995;1.563564-23.77937;-0.09877145;0;-0.08231127:12;12;12;12;5.815761;12;12;1.595991;1.118315;5.963487;12;12;1.421057;1.089091;1.093032;1.444216;12;1294.43709;0.09090912;0;0.09093249:5.100918;4.701861;12;12;8.273061;12;6.343256;6.680511;12;11.43976;12;4.576467;12;12;7.870138;12;12;6.073199-31.27131;-0.1150141;0;0.05751634:5.687116;12;12;1.844998;1.679515;2.05341;12;12;12;2.073651;1.681215;1.834746;11.15555;12;12;5.092351;5.71676;1259.70383;0.1185448;0;-0.04982063:12;5.540617;12;12;8.092624;12;6.12702;5.318028;5.654998;6.246572;5.298453;5.675294;12;11.61682;1.267634;1.106825;1.228894;2.382249134.3857;0.1164246;0;-0.05458617:
4.511912;12;11.29346;12;2.376731;1.34641;1.241988;1.478418;12;4.959966;4.591051;12;11.73666;12;1.981056;1.311684;1.251271;1.557072-19.45948;-0.08728456;0;-0.07269573:12;12;12;12;5.815619;12;12;1.548236;1.107017;5.935683;12;12;1.43159;1.087291;1.085145;1.419018;12;1293.05475;0.08033192;0;0.08031046:5.260621;4.61691;12;12;8.038129;12;6.561952;6.41625;12;11.4298;12;4.546383;12;12;7.832813;12;12;6.063239-29.18144;-0.1016035;0;0.05080688:5.603497;12;11.36613;1.756978;1.690394;2.252559;12;12;6.07977;2.040922;1.668426;1.830393;11.13879;12;12;5.07428;5.660689;1255.73462;0.1047318;0;-0.0439586:12;5.595539;12;12;8.355826;12;5.580775;5.490691;5.604712;6.175416;5.267879;5.671424;12;11.6476;1.288984;1.119099;1.237115;2.308865130.2185;0.06174719;0;-0.0953306:
4.431841;12;11.04708;12;9.72681;1.431384;1.246695;1.396283;12;4.895697;4.562181;12;11.69102;12;2.056123;1.327277;1.257589;1.551383-15.2454;-0.08934939;0;-0.07445788:12;12;12;6.899552;5.827907;12;12;1.50863;1.097001;5.906225;12;12;1.444438;1.086058;1.077453;1.394092;12;1291.71732;0.08221245;0;0.08221245:5.47999;4.548326;12;12;7.877018;12;6.897824;6.240992;12;11.41995;12;4.514565;12;12;7.792981;12;12;6.053385-27.14481;-0.103997;0;0.05198318:5.651138;12;2.377191;1.694392;1.718289;2.625689;12;12;5.484703;2.007022;1.655034;1.82619;11.12086;12;12;5.054938;5.60168;1251.82358;0.1072272;0;-0.04494649:6.378929;5.774163;12;8.743906;9.081839;12;5.290947;5.854512;5.710108;6.099907;5.235427;5.666775;12;11.68182;1.311524;1.131574;1.244947;2.249943126.0037;0.06821263;0;-0.09421134:
4.407823;5.564867;11.12225;12;9.82333;1.547777;1.26503;1.344114;2.14409;4.830371;4.532393;12;11.64346;12;2.148487;1.344538;1.264907;1.546767-11.24919;-0.08963895;0;-0.07476807:12;12;12;6.5141;5.851836;12;12;1.476726;1.088464;5.875858;12;12;1.45969;1.085546;1.070248;1.370197;12;1290.46073;0.08255923;0;0.08251798:5.816204;4.493843;12;12;7.7711;12;7.540731;6.126245;12;11.41055;12;4.481822;12;12;7.751604;12;12;6.043989-25.21564;-0.1043684;0;0.05219966:5.840346;12;2.095616;1.652437;1.764092;10.74592;12;12;5.180103;1.972889;1.64139;1.82228;11.10216;12;12;5.034902;5.541378;1248.07293;0.1087362;0;-0.04237145:5.944892;6.126419;12;8.218464;12;12;5.135974;12;6.040856;6.022243;5.202053;5.661439;12;11.71914;1.334638;1.143834;1.252067;2.198877121.8636;0.06011915;0;-0.09999746:
4.431025;4.958243;11.55547;12;10.2306;1.717868;1.297655;1.31209;1.815281;4.76218;4.500841;12;11.59249;12;2.272132;1.364193;1.273563;1.543223-7.346422;-0.08787501;0;-0.07318747:12;12;12;6.244267;5.888392;12;12;1.450462;1.081108;5.843724;12;12;1.478311;1.085886;1.063445;1.346797;12;1289.24583;0.08087313;0;0.080935:12;4.448795;12;12;7.704951;12;12;6.052685;12;11.40147;12;4.447232;12;12;7.707447;12;12;6.034905-23.33387;-0.1023598;0;0.05117977:6.324113;12;1.918054;1.626271;1.833062;11.19847;12;12;4.990814;1.937796;1.627254;1.818764;11.08225;12;12;5.013573;5.478157;1244.37057;0.10558;0;-0.04418617:5.747245;6.941713;12;8.021117;12;12;5.074437;5.989017;12;5.940527;5.166841;5.655376;12;11.76197;1.359141;1.156284;1.258736;2.151648117.6804;0.05518794;0;-0.1002293:
4.431025;4.958243;11.55547;12;10.2306;1.717868;1.297655;1.31209;1.815281;4.76218;4.500841;12;11.59249;12;2.272132;1.364193;1.273563;1.543223-7.346422;0;0;0:12;12;12;6.244267;5.888392;12;12;1.450462;1.081108;5.843724;12;12;1.478311;1.085886;1.063445;1.346797;12;1289.24583;0;0;0:12;4.448795;12;12;7.704951;12;12;6.052685;12;11.40147;12;4.447232;12;12;7.707447;12;12;6.034905-23.33387;0;0;0:6.324113;12;1.918054;1.626271;1.833062;11.19847;12;12;4.990814;1.937796;1.627254;1.818764;11.08225;12;12;5.013573;5.478157;1244.37057;0;0;0:5.747245;6.941713;12;8.021117;12;12;5.074437;5.989017;12;5.940527;5.166841;5.655376;12;11.76197;1.359141;1.156284;1.258736;2.151648117.6804;0;0;0:
4.499082;4.64251;12;12;12;1.987545;1.344916;1.296754;1.647176;4.692803;4.468285;12;11.53925;12;2.456457;1.386043;1.283496;1.540985-3.641402;-0.08900499;0;-0.07418466:12;12;12;6.037753;5.937254;12;12;1.429968;1.07514;5.810589;12;12;1.50052;1.087235;1.057334;1.324607;12;1288.10571;0.0819521;0;0.08191097:12;4.411974;12;12;7.673446;12;12;6.013926;12;11.39305;12;4.411638;12;12;7.66151;12;12;6.026484-21.54991;-0.1036172;0;0.05180871:12;12;1.796381;1.61455;1.930497;12;12;12;4.87604;1.902745;1.613055;1.815887;11.06165;12;12;4.991497;5.413635;1240.81942;0.1068863;0;-0.04467374:5.690566;12;12;8.041948;12;6.047422;5.099296;5.686984;12;5.856917;5.1306;5.648778;12;11.81172;1.384719;1.168751;1.264915;2.108348113.5775;0.05605555;0;-0.1014315:
4.621532;4.431772;12;11.47332;12;9.972713;1.412011;1.295287;1.539232;4.619113;4.433227;12;11.48117;12;9.977349;1.411473;1.295367;1.5401490.03841032;-0.08805048;0;-0.07336152:12;12;12;5.86307;6.002915;12;12;1.413947;1.070352;5.774947;12;12;1.528343;1.089883;1.05181;1.302828;12;1286.98763;0.08107865;0;0.08103848:12;4.379916;5.757361;12;7.672226;12;12;6.004173;12;11.38509;12;4.373415;12;12;7.611586;12;12;6.018529-19.78074;-0.1025121;0;0.0512408:12;12;1.705521;1.616115;2.076979;12;12;12;4.811177;1.866331;1.598259;1.813732;11.03944;12;12;4.9677;5.344969;1237.26385;0.1057823;0;-0.04410142:5.75038;12;12;8.300064;12;5.42602;5.225362;5.594755;12;5.767792;5.091629;5.641415;12;11.87506;1.412928;1.181973;1.271048;2.066708109.3684;0.05538189;0;-0.100343:
4.801446;4.293376;12;10.96385;12;9.656917;1.497663;1.306367;1.472305;4.54649;4.398219;12;11.42232;12;9.924891;1.438976;1.308476;1.5409183.404965;-0.09126425;0;-0.07610929:12;12;12;5.721348;6.082324;12;12;1.403569;1.067194;5.739396;12;12;1.560846;1.093842;1.047421;1.283185;12;1285.98028;0.08394885;0;0.08403063:12;4.353062;5.360112;12;7.698729;12;12;6.021089;12;11.37833;6.301751;4.335364;12;12;7.561255;12;12;6.011765-18.16508;-0.1062865;0;0.05314815:12;2.401759;1.641703;1.630259;2.295846;12;11.8114;6.72199;4.78945;1.831251;1.583974;1.812571;11.01722;12;12;4.944026;5.277254;1233.97924;0.1109504;0;-0.04256588:5.926042;12;8.77368;8.94597;12;5.119924;5.48085;5.655603;12;5.679746;5.052745;5.633827;12;11.95578;1.442039;1.195104;1.276788;2.029224105.4103;0.05722284;0;-0.1041074:
5.119232;4.188042;12;10.73504;12;9.549219;1.623876;1.33182;1.426092;4.465243;4.35856;12;11.35459;12;9.86585;1.472899;1.324906;1.5436976.928467;-0.08791196;0;-0.07325482:12;12;12;5.586979;6.194248;12;12;1.397376;1.065404;5.699164;12;12;1.604549;1.100023;1.043849;1.263368;12;1284.94281;0.0809319;0;0.08090925:12;4.326578;5.085181;12;7.75949;12;12;6.067894;12;11.37214;5.789149;4.292385;12;12;7.503598;12;12;6.005574-16.47725;-0.1023493;0;0.05117977:12;2.076621;1.591496;1.660736;2.844546;12;11.76181;5.583014;4.804374;1.793165;1.568539;1.81272;10.99213;12;12;4.917282;5.201492;1230.51674;0.1056474;0;-0.04393709:6.30414;12;8.197865;12;12;4.929369;6.130906;5.928213;12;5.581068;5.008453;5.625145;12;12;1.476951;1.210408;1.283399;1.991794101.1384;0.06313252;0;-0.09545183:
5.791416;4.121574;12;10.71037;12;9.612841;1.782373;1.367336;1.402698;4.389151;4.320978;12;11.28929;12;9.810255;1.508002;1.342091;1.5481889.962398;-0.09661436;0;-0.0804615:12;12;12;5.478683;6.32689;12;12;1.397083;1.06552;5.661088;12;12;1.654343;1.107663;1.041888;1.246905;12;1284.06862;0.08891082;0;0.08893311:12;4.303056;4.89861;12;7.844532;8.789996;12;6.136253;7.294926;11.36776;5.552855;4.251781;12;12;7.448301;12;12;6.001206-15.02749;-0.1124792;0;0.0562396:12;1.89835;1.559928;1.70317;10.43128;12;11.9217;5.218442;4.849287;1.758569;1.554619;1.81436;10.9684;12;12;4.892134;5.130589;1227.50743;0.1175292;0;-0.04470205:7.02936;12;8.007192;12;12;4.843984;6.134352;11.62028;12;5.488529;4.96637;5.616838;12;12;1.512034;1.225266;1.289673;1.95993397.35119;0.06351137;0;-0.1085826:
5.791416;4.121574;12;10.71037;12;9.612841;1.782373;1.367336;1.402698;4.389151;4.320978;12;11.28929;12;9.810255;1.508002;1.342091;1.5481889.962398;0;0;0:12;12;12;5.478683;6.32689;12;12;1.397083;1.06552;5.661088;12;12;1.654343;1.107663;1.041888;1.246905;12;1284.06862;0;0;0:12;4.303056;4.89861;12;7.844532;8.789996;12;6.136253;7.294926;11.36776;5.552855;4.251781;12;12;7.448301;12;12;6.001206-15.02749;0;0;0:12;1.89835;1.559928;1.70317;10.43128;12;11.9217;5.218442;4.849287;1.758569;1.554619;1.81436;10.9684;12;12;4.892134;5.130589;1227.50743;0;0;0:7.02936;12;8.007192;12;12;4.843984;6.134352;11.62028;12;5.488529;4.96637;5.616838;12;12;1.512034;1.225266;1.289673;1.95993397.35119;0;0;0:
12;4.049538;4.836362;11.0454;12;10.14473;2.301831;1.460784;1.394703;4.250897;4.251755;12;11.16589;12;9.70858;1.581208;1.378137;1.56119314.90519;-0.1849942;0;-0.1542412:12;12;12;5.311176;6.721004;11.92631;12;1.40968;1.070307;5.591089;12;12;1.776478;1.126763;1.042097;1.222293;12;1282.69106;0.1703955;0;0.1702946:12;4.259153;4.647998;12;8.081606;8.000938;12;6.322073;6.647996;11.36376;5.226987;4.177294;12;12;7.344564;12;12;5.997199-12.67433;-0.2154162;0;0.1077081:12;1.699834;1.531124;1.820714;10.91546;12;12;4.848619;4.998539;1.698873;1.531217;1.82217;10.92521;12;12;4.846269;5.001936;1222.54914;0.2226026;0;-0.09197533:12;12;8.124052;12;5.423487;4.856353;5.623478;12;12;5.320365;4.88853;5.601799;12;12;1.58319;1.254036;1.301725;1.90916590.94541;0.118156;0;-0.2098194:
12;4.026005;4.565673;11.47417;12;10.86423;10.68173;1.524506;1.40451;4.178741;4.215218;12;11.09896;12;9.655226;1.624954;1.399624;1.57055417.14731;-0.1032832;0;-0.08595824:12;12;12;5.234647;12;11.85979;12;1.424052;1.075449;5.554217;12;12;1.865597;1.139766;1.044326;1.212231;12;1282.09619;0.0950706;0;0.09503508:12;4.23289;4.547055;12;8.258632;7.76514;12;6.451379;6.473856;11.3639;5.082705;4.138126;12;12;7.288723;12;12;5.997334-11.61252;-0.1202199;0;0.06012177:12;1.632635;1.527555;1.906214;11.59262;12;12;4.728568;5.104442;1.669425;1.520143;1.829227;10.90278;12;12;4.822369;4.934875;1220.27808;0.1243505;0;-0.05094647:12;12;8.40922;12;5.066953;4.937802;5.577242;12;10.99976;5.232555;4.847286;5.59409;12;12;1.624925;1.27009;1.308419;1.88570387.94411;0.06480765;0;-0.1177636:
